shp_code,departure,city_from,city_to,country_from,country_to,cost_per_kg,gross_weight,carrier_charge,mode,carrier,duration
SHP7804998,2019-07-11 20:21:46,Rotterdam,Manila,NL,PH,107.05,167.0,0.5625,Ocean,Van den Bosch Transporten,11.83356
SHP661600,2019-09-10 09:59:47,Rotterdam,Kuala Lumpur,NL,MY,86.96,237.0,0.75,Air,NTG Air & Ocean,5.33067
SHP473573,2019-03-14 19:28:34,Rotterdam,Kuala Lumpur,NL,MY,93.25,327.0,0.9,Ocean,Neele-Vat Logistics,32.47616
SHP359606,2020-02-12 19:37:46,Rotterdam,Kuala Lumpur,NL,MY,93.8,432.0,1.05,Air,Van den Bosch Transporten,5.10046
SHP99605,2019-12-06 20:05:33,Rotterdam,Kuala Lumpur,NL,MY,92.63,105.0,0.75,Air,NTG Air & Ocean,5.24711
SHP494606,2020-02-23 13:07:36,Rotterdam,Kuala Lumpur,NL,MY,92.86,298.5,1.05,Air,Van den Bosch Transporten,5.1647
SHP583607,2020-06-19 08:07:03,Rotterdam,Kuala Lumpur,NL,MY,94.8,1000.0,0.9,Ocean,Neele-Vat Logistics,17.7434
SHP187585,2019-05-30 13:35:36,Rotterdam,Kuala Lumpur,NL,MY,87.95,1000.0,0.9,Ocean,Neele-Vat Logistics,30.025
SHP77606,2020-01-23 05:42:56,Rotterdam,Kuala Lumpur,NL,MY,92.6,500.0,0.9,Ocean,Neele-Vat Logistics,6.74259
SHP495606,2020-02-23 22:20:00,Rotterdam,Kuala Lumpur,NL,MY,92.9,173.5,1.05,Air,Van den Bosch Transporten,5.26215
SHP528607,2020-06-14 17:41:21,Rotterdam,Kuala Lumpur,NL,MY,94.4,1507.0,1.05,Air,Van den Bosch Transporten,5.20069
SHP342577,2019-04-11 12:04:41,Rotterdam,Kuala Lumpur,NL,MY,89.7,120.0,0.9,Ocean,Neele-Vat Logistics,19.39363
SHP391578,2019-04-17 12:51:06,Rotterdam,Kuala Lumpur,NL,MY,89.55334205,405.0,1.05,Air,Van den Bosch Transporten,5.07407
SHP297595,2019-08-08 21:30:00,Rotterdam,Kuala Lumpur,NL,MY,83.7,3594.2,0.9,Ocean,Neele-Vat Logistics,13.31944
SHP725606,2020-03-19 11:41:43,Rotterdam,Kuala Lumpur,NL,MY,96.7,3008.5,0.9,Ocean,Neele-Vat Logistics,9.23414
SHP605607,2020-06-20 14:49:20,Rotterdam,Kuala Lumpur,NL,MY,95.19,70.0,0.75,Air,NTG Air & Ocean,5.3485
SHP795595,2019-08-11 17:10:13,Rotterdam,Kuala Lumpur,NL,MY,83.99,705.0,1.05,Air,Van den Bosch Transporten,5.08565
SHP418607,2020-06-05 19:05:55,Rotterdam,Kuala Lumpur,NL,MY,92.75,686.0,0.75,Air,NTG Air & Ocean,5.25243
SHP334605,2019-12-15 15:57:14,Rotterdam,Kuala Lumpur,NL,MY,93.63,25.0,0.75,Air,NTG Air & Ocean,5.06736
SHP275585,2019-05-30 19:39:28,Rotterdam,Kuala Lumpur,NL,MY,88.9,200.0,0.75,Air,NTG Air & Ocean,5.4160900000000005
SHP497605,2019-12-22 15:19:29,Rotterdam,Kuala Lumpur,NL,MY,92.9,221.0,0.9,Ocean,Neele-Vat Logistics,10.74641
SHP565604,2019-11-10 10:00:53,Rotterdam,Kuala Lumpur,NL,MY,90.7569,500.0,0.9,Ocean,Neele-Vat Logistics,18.53391
SHP20607,2020-04-23 10:42:32,Rotterdam,Kuala Lumpur,NL,MY,93.8,1000.0,1.05,Air,Van den Bosch Transporten,5.08044
SHP220604,2019-10-24 19:56:52,Rotterdam,Kuala Lumpur,NL,MY,89.67,392.1,1.05,Air,Van den Bosch Transporten,5.317480000000001
SHP664574,2019-03-22 18:51:16,Rotterdam,Kuala Lumpur,NL,MY,91.0,9010.0,0.9,Ocean,Neele-Vat Logistics,32.21713
SHP218000,2019-08-05 01:38:22,Rotterdam,Manila,NL,PH,105.57,254.0,1.125,Ocean,Neele-Vat Logistics,48.20903
SHP730604,2019-11-16 17:15:35,Rotterdam,Kuala Lumpur,NL,MY,91.1,9994.0,0.9,Ocean,Neele-Vat Logistics,31.55266
SHP67604,2019-10-18 10:15:41,Rotterdam,Kuala Lumpur,NL,MY,86.9,416.0,1.05,Air,Van den Bosch Transporten,5.306019999999999
SHP702578,2019-04-19 02:55:01,Rotterdam,Kuala Lumpur,NL,MY,90.45,4900.0,0.9,Ocean,Neele-Vat Logistics,15.5765
SHP573601,2019-09-14 16:32:27,Rotterdam,Kuala Lumpur,NL,MY,87.98,2122.0,0.75,Air,NTG Air & Ocean,5.21042
SHP50606,2020-01-19 19:55:03,Rotterdam,Kuala Lumpur,NL,MY,92.56,250.0,0.9,Ocean,Neele-Vat Logistics,22.66007
SHP378604,2019-10-31 12:33:44,Rotterdam,Kuala Lumpur,NL,MY,91.56,320.0,0.9,Ocean,Neele-Vat Logistics,29.595370000000003
SHP960592,2019-07-22 15:02:25,Rotterdam,Kuala Lumpur,NL,MY,85.45621185,1506.0,1.05,Air,Van den Bosch Transporten,5.4206
SHP135576,2019-04-03 12:08:45,Rotterdam,Kuala Lumpur,NL,MY,90.73965743,116.0,0.75,Air,NTG Air & Ocean,5.09583
SHP790606,2020-03-26 11:07:36,Rotterdam,Kuala Lumpur,NL,MY,90.8,110.0,1.05,Air,Van den Bosch Transporten,5.09109
SHP844603,2019-10-09 11:12:51,Rotterdam,Kuala Lumpur,NL,MY,86.25,1740.0,0.9,Ocean,Neele-Vat Logistics,29.03368
SHP953583,2019-05-21 16:22:10,Rotterdam,Kuala Lumpur,NL,MY,90.3,1006.0,0.9,Ocean,Neele-Vat Logistics,11.18171
SHP9191003,2019-10-13 13:29:11,Rotterdam,Manila,NL,PH,104.44,460.0,1.125,Ocean,Neele-Vat Logistics,6.426740000000001
SHP35607,2020-04-24 13:18:17,Rotterdam,Kuala Lumpur,NL,MY,94.95,219.5,1.05,Air,Van den Bosch Transporten,5.0929400000000005
SHP3485995,2019-05-17 16:23:43,Rotterdam,Manila,NL,PH,110.5,686.74,0.5625,Ocean,Van den Bosch Transporten,11.0662
SHP101606,2020-01-24 12:53:32,Rotterdam,Kuala Lumpur,NL,MY,91.93,450.0,1.05,Air,Van den Bosch Transporten,5.332409999999999
SHP305604,2019-10-27 14:37:33,Rotterdam,Kuala Lumpur,NL,MY,91.0,204.0,0.75,Air,NTG Air & Ocean,5.364
SHP164583,2019-05-17 16:12:17,Rotterdam,Kuala Lumpur,NL,MY,90.99,305.0,0.75,Air,NTG Air & Ocean,5.308680000000001
SHP244604,2019-10-25 21:18:18,Rotterdam,Kuala Lumpur,NL,MY,90.75,1000.0,0.9,Ocean,Neele-Vat Logistics,23.23819
SHP454586,2019-06-09 12:47:42,Rotterdam,Kuala Lumpur,NL,MY,87.7,1006.0,0.9,Ocean,Neele-Vat Logistics,9.69236
SHP424607,2020-06-07 13:12:11,Rotterdam,Kuala Lumpur,NL,MY,92.65,1097.0,0.75,Air,NTG Air & Ocean,5.05069
SHP437579,2019-04-23 12:05:58,Rotterdam,Kuala Lumpur,NL,MY,90.15,8010.0,0.9,Ocean,Neele-Vat Logistics,9.40255
SHP838580,2019-05-05 10:58:19,Rotterdam,Kuala Lumpur,NL,MY,89.39044925,410.0,0.75,Air,NTG Air & Ocean,5.22593
SHP988603,2019-10-14 11:18:04,Rotterdam,Kuala Lumpur,NL,MY,87.15,956.0,0.9,Ocean,Neele-Vat Logistics,19.06991
SHP998603,2019-10-14 15:49:43,Rotterdam,Kuala Lumpur,NL,MY,86.80973578,1006.0,1.05,Air,Van den Bosch Transporten,5.18056
SHP902600,2019-09-11 13:54:21,Rotterdam,Kuala Lumpur,NL,MY,86.55,2008.0,0.9,Ocean,Neele-Vat Logistics,20.15521
SHP322596,2019-08-14 13:38:05,Rotterdam,Kuala Lumpur,NL,MY,84.73,155.0,1.05,Air,Van den Bosch Transporten,5.15718
SHP66598,2019-08-23 17:20:52,Rotterdam,Kuala Lumpur,NL,MY,85.6,2353.0,0.9,Ocean,Neele-Vat Logistics,31.58935
SHP658592,2019-07-20 16:46:26,Rotterdam,Kuala Lumpur,NL,MY,84.91,117.8,0.9,Ocean,Neele-Vat Logistics,31.35023
SHP656606,2020-03-14 19:26:30,Rotterdam,Kuala Lumpur,NL,MY,93.45,435.0,1.05,Air,Van den Bosch Transporten,5.12049
SHP448578,2019-04-17 21:24:25,Rotterdam,Kuala Lumpur,NL,MY,89.56607426,3910.0,0.9,Ocean,Neele-Vat Logistics,13.28067
SHP83589,2019-06-25 16:04:14,Rotterdam,Kuala Lumpur,NL,MY,87.21,860.0,1.05,Air,Van den Bosch Transporten,5.08171
SHP646597,2019-08-20 18:21:23,Rotterdam,Kuala Lumpur,NL,MY,84.97,458.0,1.05,Air,Van den Bosch Transporten,5.3706
SHP265579,2019-04-22 11:45:45,Rotterdam,Kuala Lumpur,NL,MY,90.41,205.0,1.05,Air,Van den Bosch Transporten,5.40428
SHP215605,2019-12-12 07:52:20,Rotterdam,Kuala Lumpur,NL,MY,92.4241,185.0,1.05,Air,Van den Bosch Transporten,5.38345
SHP675606,2020-03-15 17:20:07,Rotterdam,Kuala Lumpur,NL,MY,94.20954737,1600.0,0.75,Air,NTG Air & Ocean,5.05729
SHP927604,2019-11-25 16:36:38,Rotterdam,Kuala Lumpur,NL,MY,92.05,550.0,0.9,Ocean,Neele-Vat Logistics,31.28218
SHP536592,2019-07-20 08:49:31,Rotterdam,Kuala Lumpur,NL,MY,84.9752,289.0,0.9,Ocean,Neele-Vat Logistics,18.03831
SHP1117010,2020-01-08 10:01:10,Rotterdam,Manila,NL,PH,111.420495,455.0,0.5625,Ocean,Van den Bosch Transporten,16.42986
SHP841588,2019-06-23 19:17:43,Rotterdam,Kuala Lumpur,NL,MY,87.8,1106.0,0.9,Ocean,Neele-Vat Logistics,22.40081
SHP5929006,2019-11-17 14:38:16,Rotterdam,Manila,NL,PH,109.95,277.0,0.5625,Ocean,Van den Bosch Transporten,6.453119999999999
SHP150594,2019-07-31 00:40:16,Rotterdam,Kuala Lumpur,NL,MY,85.65,4010.0,0.9,Ocean,Neele-Vat Logistics,24.64074
SHP447589,2019-06-29 08:39:04,Rotterdam,Kuala Lumpur,NL,MY,86.8621,1500.0,0.9,Ocean,Neele-Vat Logistics,27.965740000000004
SHP331600,2019-09-08 12:41:04,Rotterdam,Kuala Lumpur,NL,MY,86.71,50.0,0.9,Ocean,Neele-Vat Logistics,29.6463
SHP373601,2019-09-14 09:00:12,Rotterdam,Kuala Lumpur,NL,MY,86.7582,4000.0,0.9,Ocean,Neele-Vat Logistics,8.1125
SHP274582,2019-05-13 03:57:05,Rotterdam,Kuala Lumpur,NL,MY,89.88,285.0,0.75,Air,NTG Air & Ocean,5.11285
SHP539574,2019-03-21 19:53:41,Rotterdam,Kuala Lumpur,NL,MY,90.66,260.0,0.9,Ocean,Neele-Vat Logistics,12.65058
SHP611594,2019-08-03 16:54:19,Rotterdam,Kuala Lumpur,NL,MY,85.36,590.0,0.9,Ocean,Neele-Vat Logistics,31.40498
SHP549604,2019-11-08 23:40:21,Rotterdam,Kuala Lumpur,NL,MY,90.8,450.0,0.9,Ocean,Neele-Vat Logistics,14.22465
SHP978582,2019-05-16 18:14:02,Rotterdam,Kuala Lumpur,NL,MY,90.57880969,1247.0,0.75,Air,NTG Air & Ocean,5.14942
SHP479606,2020-02-22 08:12:22,Rotterdam,Kuala Lumpur,NL,MY,91.05,110.0,0.75,Air,NTG Air & Ocean,5.08287
SHP989570,2019-03-02 17:36:24,Rotterdam,Kuala Lumpur,NL,MY,92.54707623,856.0,1.05,Air,Van den Bosch Transporten,5.13935
SHP100574,2019-03-18 16:16:19,Rotterdam,Kuala Lumpur,NL,MY,91.76,170.0,0.75,Air,NTG Air & Ocean,5.317480000000001
SHP398605,2019-12-19 06:07:16,Rotterdam,Kuala Lumpur,NL,MY,93.57,1000.0,0.75,Air,NTG Air & Ocean,5.10694
SHP982606,2020-04-19 14:10:32,Rotterdam,Kuala Lumpur,NL,MY,93.14836451,2685.0,0.9,Ocean,Neele-Vat Logistics,10.26759
SHP713589,2019-07-01 09:56:36,Rotterdam,Kuala Lumpur,NL,MY,87.8,1500.0,0.9,Ocean,Neele-Vat Logistics,18.50417
SHP187571,2019-03-04 00:08:08,Rotterdam,Kuala Lumpur,NL,MY,92.6,5010.0,0.9,Ocean,Neele-Vat Logistics,24.41759
SHP703606,2020-03-16 17:13:34,Rotterdam,Kuala Lumpur,NL,MY,95.5077,1107.0,1.05,Air,Van den Bosch Transporten,5.23958
SHP236581,2019-05-07 14:34:21,Rotterdam,Kuala Lumpur,NL,MY,90.69,75.0,0.75,Air,NTG Air & Ocean,5.35567
SHP659576,2019-04-06 17:48:57,Rotterdam,Kuala Lumpur,NL,MY,90.54,355.0,0.75,Air,NTG Air & Ocean,5.12049
SHP298577,2019-04-11 01:06:46,Rotterdam,Kuala Lumpur,NL,MY,89.65,175.0,0.9,Ocean,Neele-Vat Logistics,14.82477
SHP287606,2020-02-05 17:19:52,Rotterdam,Kuala Lumpur,NL,MY,93.68,255.0,0.75,Air,NTG Air & Ocean,5.18588
SHP232588,2019-06-19 23:33:16,Rotterdam,Kuala Lumpur,NL,MY,88.94,1426.5,0.75,Air,NTG Air & Ocean,5.1799800000000005
SHP426606,2020-02-17 11:20:06,Rotterdam,Kuala Lumpur,NL,MY,91.7517,103.5,1.05,Air,Van den Bosch Transporten,5.08009
SHP970605,2020-01-16 09:20:00,Rotterdam,Kuala Lumpur,NL,MY,93.45,1000.0,0.9,Ocean,Neele-Vat Logistics,8.25
SHP966604,2019-11-28 13:24:53,Rotterdam,Kuala Lumpur,NL,MY,92.69,1000.0,0.9,Ocean,Neele-Vat Logistics,29.95058
SHP6009010,2020-01-15 18:20:43,Rotterdam,Manila,NL,PH,111.465425,93.0,0.5625,Ocean,Van den Bosch Transporten,5.86157
SHP532604,2019-11-08 00:28:07,Rotterdam,Kuala Lumpur,NL,MY,90.7,170.4,1.05,Air,Van den Bosch Transporten,5.3684
SHP728602,2019-09-21 12:04:54,Rotterdam,Kuala Lumpur,NL,MY,88.25,1006.0,0.9,Ocean,Neele-Vat Logistics,9.39514
SHP484571,2019-03-05 17:12:52,Rotterdam,Kuala Lumpur,NL,MY,92.11477282,1100.0,0.75,Air,NTG Air & Ocean,5.16817
SHP290603,2019-09-25 12:12:07,Rotterdam,Kuala Lumpur,NL,MY,88.39632673,806.0,0.75,Air,NTG Air & Ocean,5.32083
SHP599606,2020-03-12 10:44:18,Rotterdam,Kuala Lumpur,NL,MY,92.1,153.5,1.05,Air,Van den Bosch Transporten,5.386340000000001
SHP582605,2019-12-26 14:32:02,Rotterdam,Kuala Lumpur,NL,MY,94.4,3710.0,0.9,Ocean,Neele-Vat Logistics,10.4169
SHP822605,2020-01-09 10:58:14,Rotterdam,Kuala Lumpur,NL,MY,93.96417146,605.0,0.75,Air,NTG Air & Ocean,5.20567
SHP11605,2019-12-01 08:34:44,Rotterdam,Kuala Lumpur,NL,MY,92.75,205.0,0.75,Air,NTG Air & Ocean,5.10301
SHP677574,2019-03-23 00:17:01,Rotterdam,Kuala Lumpur,NL,MY,91.89,105.0,0.75,Air,NTG Air & Ocean,5.21863
SHP777602,2019-09-21 14:08:11,Rotterdam,Kuala Lumpur,NL,MY,88.5,735.0,0.75,Air,NTG Air & Ocean,5.02454
SHP105581,2019-05-06 16:44:05,Rotterdam,Kuala Lumpur,NL,MY,89.56,226.0,0.9,Ocean,Neele-Vat Logistics,11.33391
SHP161601,2019-09-12 18:28:57,Rotterdam,Kuala Lumpur,NL,MY,85.86,600.0,0.9,Ocean,Neele-Vat Logistics,32.06215
SHP356606,2020-02-12 16:25:16,Rotterdam,Kuala Lumpur,NL,MY,93.52,2008.0,0.75,Air,NTG Air & Ocean,5.40984
SHP377588,2019-06-20 19:16:59,Rotterdam,Kuala Lumpur,NL,MY,87.9,871.0,0.9,Ocean,Neele-Vat Logistics,22.39572
SHP917605,2020-01-13 13:11:03,Rotterdam,Kuala Lumpur,NL,MY,93.5,555.0,0.9,Ocean,Neele-Vat Logistics,9.85451
SHP861604,2019-11-23 02:56:25,Rotterdam,Kuala Lumpur,NL,MY,91.34350263,1700.0,1.05,Air,Van den Bosch Transporten,5.07211
SHP784603,2019-10-05 15:40:41,Rotterdam,Kuala Lumpur,NL,MY,87.6,185.0,0.9,Ocean,Neele-Vat Logistics,20.89363
SHP10604,2019-10-14 17:06:09,Rotterdam,Kuala Lumpur,NL,MY,86.96,65.0,0.75,Air,NTG Air & Ocean,5.30093
SHP87596,2019-08-13 11:34:27,Rotterdam,Kuala Lumpur,NL,MY,84.62,1206.0,1.05,Air,Van den Bosch Transporten,5.00833
SHP325605,2019-12-15 12:12:26,Rotterdam,Kuala Lumpur,NL,MY,93.91,540.3,0.75,Air,NTG Air & Ocean,5.12731
SHP864603,2019-10-10 11:00:32,Rotterdam,Kuala Lumpur,NL,MY,86.65,936.0,0.9,Ocean,Neele-Vat Logistics,28.94815
SHP550585,2019-06-02 12:08:32,Rotterdam,Kuala Lumpur,NL,MY,87.8,233.0,0.9,Ocean,Neele-Vat Logistics,19.42037
SHP483600,2019-09-09 11:12:59,Rotterdam,Kuala Lumpur,NL,MY,86.67,1221.0,0.9,Ocean,Neele-Vat Logistics,19.03461
SHP503607,2020-06-12 20:54:52,Rotterdam,Kuala Lumpur,NL,MY,93.9,103.5,1.05,Air,Van den Bosch Transporten,5.03287
SHP778597,2019-08-22 12:24:13,Rotterdam,Kuala Lumpur,NL,MY,84.85,355.0,0.9,Ocean,Neele-Vat Logistics,19.52928
SHP921594,2019-08-06 01:54:26,Rotterdam,Kuala Lumpur,NL,MY,85.0,595.0,0.9,Ocean,Neele-Vat Logistics,25.15579
SHP169597,2019-08-18 11:42:25,Rotterdam,Kuala Lumpur,NL,MY,85.32,235.01,1.05,Air,Van den Bosch Transporten,5.2162
SHP834604,2019-11-21 22:59:38,Rotterdam,Kuala Lumpur,NL,MY,91.6,169.0,0.9,Ocean,Neele-Vat Logistics,23.9419
SHP893595,2019-08-12 12:36:39,Rotterdam,Kuala Lumpur,NL,MY,83.9,1506.0,0.9,Ocean,Neele-Vat Logistics,19.61563
SHP565606,2020-03-07 06:56:52,Rotterdam,Kuala Lumpur,NL,MY,92.8571,103.5,1.05,Air,Van den Bosch Transporten,5.1557900000000005
SHP265602,2019-09-19 10:24:31,Rotterdam,Kuala Lumpur,NL,MY,86.96,750.0,0.9,Ocean,Neele-Vat Logistics,8.698030000000001
SHP847601,2019-09-15 23:23:09,Rotterdam,Kuala Lumpur,NL,MY,87.97108913,456.0,0.75,Air,NTG Air & Ocean,5.40475
SHP895600,2019-09-11 13:44:06,Rotterdam,Kuala Lumpur,NL,MY,86.55,1523.0,0.9,Ocean,Neele-Vat Logistics,30.08403
SHP284593,2019-07-25 09:56:40,Rotterdam,Kuala Lumpur,NL,MY,85.7,3560.0,0.9,Ocean,Neele-Vat Logistics,8.50463
SHP605572,2019-03-11 11:31:41,Rotterdam,Kuala Lumpur,NL,MY,93.58,1615.0,1.05,Air,Van den Bosch Transporten,5.3331
SHP606585,2019-06-02 16:06:30,Rotterdam,Kuala Lumpur,NL,MY,87.9,936.0,0.9,Ocean,Neele-Vat Logistics,21.07292
SHP848572,2019-03-12 02:02:45,Rotterdam,Kuala Lumpur,NL,MY,93.12435808,433.0,1.05,Air,Van den Bosch Transporten,5.4213
SHP317605,2019-12-15 10:21:22,Rotterdam,Kuala Lumpur,NL,MY,93.76,265.0,1.05,Air,Van den Bosch Transporten,5.15984
SHP686602,2019-09-21 01:50:38,Rotterdam,Kuala Lumpur,NL,MY,88.05,862.0,0.9,Ocean,Neele-Vat Logistics,25.1294
SHP502607,2020-06-12 19:21:57,Rotterdam,Kuala Lumpur,NL,MY,93.9,4508.5,0.9,Ocean,Neele-Vat Logistics,32.430209999999995
SHP137597,2019-08-17 21:47:34,Rotterdam,Kuala Lumpur,NL,MY,85.57,1500.0,0.75,Air,NTG Air & Ocean,5.026619999999999
SHP662574,2019-03-22 18:42:07,Rotterdam,Kuala Lumpur,NL,MY,90.56,150.0,0.9,Ocean,Neele-Vat Logistics,32.15359
SHP514605,2019-12-23 12:18:33,Rotterdam,Kuala Lumpur,NL,MY,94.05,2170.0,0.9,Ocean,Neele-Vat Logistics,19.48993
SHP591607,2020-06-19 14:52:27,Rotterdam,Kuala Lumpur,NL,MY,95.237742,2113.8,0.9,Ocean,Neele-Vat Logistics,30.55868
SHP958604,2019-11-27 21:35:30,Rotterdam,Kuala Lumpur,NL,MY,92.15,2008.0,0.9,Ocean,Neele-Vat Logistics,13.35764
SHP232604,2019-10-25 12:07:07,Rotterdam,Kuala Lumpur,NL,MY,89.9132,1106.0,0.9,Ocean,Neele-Vat Logistics,19.41053
SHP581593,2019-07-26 15:14:54,Rotterdam,Kuala Lumpur,NL,MY,84.65,1336.0,0.9,Ocean,Neele-Vat Logistics,20.71458
SHP341576,2019-04-04 17:51:28,Rotterdam,Kuala Lumpur,NL,MY,90.8,666.0,0.75,Air,NTG Air & Ocean,5.32245
SHP379604,2019-10-31 13:17:44,Rotterdam,Kuala Lumpur,NL,MY,91.64,1500.0,0.75,Air,NTG Air & Ocean,5.32292
SHP954604,2019-11-27 16:12:34,Rotterdam,Kuala Lumpur,NL,MY,91.71,100.0,0.9,Ocean,Neele-Vat Logistics,21.11505
SHP946606,2020-04-17 10:47:13,Rotterdam,Kuala Lumpur,NL,MY,92.6,547.0,1.05,Air,Van den Bosch Transporten,5.28808
SHP704603,2019-09-30 15:42:40,Rotterdam,Kuala Lumpur,NL,MY,88.15,237.5,0.9,Ocean,Neele-Vat Logistics,30.90741
SHP505600,2019-09-09 12:00:43,Rotterdam,Kuala Lumpur,NL,MY,86.75,806.0,0.9,Ocean,Neele-Vat Logistics,29.366090000000003
SHP200605,2019-12-11 14:52:49,Rotterdam,Kuala Lumpur,NL,MY,92.45,2302.0,0.9,Ocean,Neele-Vat Logistics,10.56123
SHP900588,2019-06-24 12:37:26,Rotterdam,Kuala Lumpur,NL,MY,87.65,3008.0,0.9,Ocean,Neele-Vat Logistics,19.62106
SHP431605,2019-12-19 23:57:42,Rotterdam,Kuala Lumpur,NL,MY,93.18,1000.0,0.75,Air,NTG Air & Ocean,5.38472
SHP89605,2019-12-06 13:16:10,Rotterdam,Kuala Lumpur,NL,MY,91.7,3008.0,0.9,Ocean,Neele-Vat Logistics,19.89005
SHP3742008,2019-12-13 21:49:32,Rotterdam,Manila,NL,PH,111.65,150.0,0.5625,Ocean,Van den Bosch Transporten,11.44074
SHP63595,2019-08-06 22:29:27,Rotterdam,Kuala Lumpur,NL,MY,85.47,380.0,0.75,Air,NTG Air & Ocean,5.21007
SHP228583,2019-05-18 10:18:09,Rotterdam,Kuala Lumpur,NL,MY,90.2,5000.0,0.9,Ocean,Neele-Vat Logistics,18.65382
SHP462573,2019-03-14 18:54:48,Rotterdam,Kuala Lumpur,NL,MY,93.78,1006.0,0.75,Air,NTG Air & Ocean,5.26921
SHP1697012,2020-02-09 15:56:57,Rotterdam,Manila,NL,PH,111.8,454.0,0.5625,Ocean,Van den Bosch Transporten,6.19294
SHP362601,2019-09-13 20:38:11,Rotterdam,Kuala Lumpur,NL,MY,87.71,293.0,1.05,Air,Van den Bosch Transporten,5.0929400000000005
SHP500602,2019-09-20 11:06:45,Rotterdam,Kuala Lumpur,NL,MY,87.46,200.0,0.9,Ocean,Neele-Vat Logistics,28.99132
SHP81584,2019-05-23 00:18:50,Rotterdam,Kuala Lumpur,NL,MY,89.86,67.0,0.9,Ocean,Neele-Vat Logistics,14.4919
SHP989606,2020-04-19 17:25:48,Rotterdam,Kuala Lumpur,NL,MY,94.45290246,2008.0,0.75,Air,NTG Air & Ocean,5.42326
SHP884573,2019-03-17 14:04:39,Rotterdam,Kuala Lumpur,NL,MY,91.73,1106.0,0.9,Ocean,Neele-Vat Logistics,30.226740000000003
SHP443604,2019-11-03 09:36:11,Rotterdam,Kuala Lumpur,NL,MY,91.83,335.0,0.75,Air,NTG Air & Ocean,5.41562
SHP567604,2019-11-10 11:08:12,Rotterdam,Kuala Lumpur,NL,MY,91.28,750.0,0.75,Air,NTG Air & Ocean,5.1292800000000005
SHP888603,2019-10-11 00:51:55,Rotterdam,Kuala Lumpur,NL,MY,86.41,580.0,0.9,Ocean,Neele-Vat Logistics,24.72164
SHP425606,2020-02-17 09:25:25,Rotterdam,Kuala Lumpur,NL,MY,91.6387,1005.0,1.05,Air,Van den Bosch Transporten,5.37789
SHP533592,2019-07-19 21:46:16,Rotterdam,Kuala Lumpur,NL,MY,85.42890584,1184.0,0.75,Air,NTG Air & Ocean,5.1603
SHP480604,2019-11-04 17:31:08,Rotterdam,Kuala Lumpur,NL,MY,90.7,2214.0,0.9,Ocean,Neele-Vat Logistics,31.66065
SHP975605,2020-01-16 12:22:40,Rotterdam,Kuala Lumpur,NL,MY,94.3,505.0,0.9,Ocean,Neele-Vat Logistics,9.51852
SHP414607,2020-06-05 14:42:21,Rotterdam,Kuala Lumpur,NL,MY,92.55,205.0,0.9,Ocean,Neele-Vat Logistics,30.488540000000004
SHP502605,2019-12-22 17:59:00,Rotterdam,Kuala Lumpur,NL,MY,92.55,130.0,0.9,Ocean,Neele-Vat Logistics,31.85417
SHP450605,2019-12-20 17:02:28,Rotterdam,Kuala Lumpur,NL,MY,93.15,2308.0,0.9,Ocean,Neele-Vat Logistics,21.46157
SHP318607,2020-05-21 02:17:02,Rotterdam,Kuala Lumpur,NL,MY,91.5616,50.0,0.75,Air,NTG Air & Ocean,5.364809999999999
SHP936603,2019-10-12 20:53:50,Rotterdam,Kuala Lumpur,NL,MY,87.1,392.0,0.9,Ocean,Neele-Vat Logistics,23.06829
SHP774575,2019-03-30 23:06:08,Rotterdam,Kuala Lumpur,NL,MY,90.69,336.3,0.75,Air,NTG Air & Ocean,5.3848400000000005
SHP19607,2020-04-23 10:18:24,Rotterdam,Kuala Lumpur,NL,MY,94.2,103.5,1.05,Air,Van den Bosch Transporten,5.29815
SHP177589,2019-06-27 09:44:37,Rotterdam,Kuala Lumpur,NL,MY,87.25,695.0,0.9,Ocean,Neele-Vat Logistics,28.42095
SHP607575,2019-03-29 16:37:08,Rotterdam,Kuala Lumpur,NL,MY,90.9,205.0,0.9,Ocean,Neele-Vat Logistics,31.28565
SHP293581,2019-05-07 18:13:18,Rotterdam,Kuala Lumpur,NL,MY,90.32581466,155.0,1.05,Air,Van den Bosch Transporten,5.11238
SHP4586,2019-06-06 13:29:06,Rotterdam,Kuala Lumpur,NL,MY,87.9,177.0,0.9,Ocean,Neele-Vat Logistics,19.97986
SHP468598,2019-08-26 12:01:11,Rotterdam,Kuala Lumpur,NL,MY,86.53,1011.0,0.75,Air,NTG Air & Ocean,5.039
SHP120605,2019-12-08 11:32:33,Rotterdam,Kuala Lumpur,NL,MY,91.8247,400.0,0.9,Ocean,Neele-Vat Logistics,19.17049
SHP687606,2020-03-16 08:20:20,Rotterdam,Kuala Lumpur,NL,MY,94.84158267,322.0,0.75,Air,NTG Air & Ocean,5.24931
SHP720606,2020-03-17 23:56:25,Rotterdam,Kuala Lumpur,NL,MY,95.89512925,6010.0,0.9,Ocean,Neele-Vat Logistics,14.33623
SHP3284008,2019-12-13 15:33:45,Rotterdam,Manila,NL,PH,111.45,246.5,0.5625,Ocean,Van den Bosch Transporten,22.09907
SHP397604,2019-10-31 21:48:36,Rotterdam,Kuala Lumpur,NL,MY,92.76,420.0,1.05,Air,Van den Bosch Transporten,5.31343
SHP842604,2019-11-22 13:39:14,Rotterdam,Kuala Lumpur,NL,MY,91.25,1000.0,0.9,Ocean,Neele-Vat Logistics,10.05023
